Method,Dataset,TLB
isax,ArrowHead,0.5397121352841685
sofa_equi-width_variance_dynamic_programming,ArrowHead,0.8244501110821016
sofa_equi-width_variance_linear_scale,ArrowHead,0.8631655833585494
sofa_equi-width_variance_log_scale,ArrowHead,0.8564040217880495
sofa_equi-width_variance_sqrt_scale,ArrowHead,0.8422474598165143
sofa_equi-width_pca_dynamic_programming,ArrowHead,0.8456735063937634
sofa_equi-width_pca_linear_scale,ArrowHead,0.9026158843806886
sofa_equi-width_pca_log_scale,ArrowHead,0.9033430682849104
sofa_equi-width_pca_sqrt_scale,ArrowHead,0.8756083060225375
isax,Beef,0.517529915670494
sofa_equi-width_variance_dynamic_programming,Beef,0.7199078752999614
sofa_equi-width_variance_linear_scale,Beef,0.7661005698704927
sofa_equi-width_variance_log_scale,Beef,0.7226558966151948
sofa_equi-width_variance_sqrt_scale,Beef,0.718820688585821
sofa_equi-width_pca_dynamic_programming,Beef,0.8422511867173275
sofa_equi-width_pca_linear_scale,Beef,0.9799308440332858
sofa_equi-width_pca_log_scale,Beef,0.9799308440332858
sofa_equi-width_pca_sqrt_scale,Beef,0.9652869918024565
isax,BeetleFly,0.6668911138201927
sofa_equi-width_variance_dynamic_programming,BeetleFly,0.736162482564006
sofa_equi-width_variance_linear_scale,BeetleFly,0.742352507571709
sofa_equi-width_variance_log_scale,BeetleFly,0.7313173728726184
sofa_equi-width_variance_sqrt_scale,BeetleFly,0.736162482564006
sofa_equi-width_pca_dynamic_programming,BeetleFly,0.797262522718413
sofa_equi-width_pca_linear_scale,BeetleFly,0.8033307545437505
sofa_equi-width_pca_log_scale,BeetleFly,0.8033307545437505
sofa_equi-width_pca_sqrt_scale,BeetleFly,0.7919961544869883
isax,BirdChicken,0.7337587537898759
sofa_equi-width_variance_dynamic_programming,BirdChicken,0.8869536599531488
sofa_equi-width_variance_linear_scale,BirdChicken,0.9212231779924966
sofa_equi-width_variance_log_scale,BirdChicken,0.898408288709063
sofa_equi-width_variance_sqrt_scale,BirdChicken,0.898408288709063
sofa_equi-width_pca_dynamic_programming,BirdChicken,0.8826135058030142
sofa_equi-width_pca_linear_scale,BirdChicken,0.9229350335723923
sofa_equi-width_pca_log_scale,BirdChicken,0.9229350335723923
sofa_equi-width_pca_sqrt_scale,BirdChicken,0.9073200192010371
isax,BME,0.7613687263142547
sofa_equi-width_variance_dynamic_programming,BME,0.8336001700149636
sofa_equi-width_variance_linear_scale,BME,0.8400947499271525
sofa_equi-width_variance_log_scale,BME,0.8465895524218668
sofa_equi-width_variance_sqrt_scale,BME,0.8395768202528386
sofa_equi-width_pca_dynamic_programming,BME,0.8978214164336022
sofa_equi-width_pca_linear_scale,BME,0.9295927810416521
sofa_equi-width_pca_log_scale,BME,0.9295927810416521
sofa_equi-width_pca_sqrt_scale,BME,0.9146193710431514
isax,Car,0.57371160596333
sofa_equi-width_variance_dynamic_programming,Car,0.8240374266828228
sofa_equi-width_variance_linear_scale,Car,0.8756127900793058
sofa_equi-width_variance_log_scale,Car,0.8618218094140272
sofa_equi-width_variance_sqrt_scale,Car,0.8550837910171237
sofa_equi-width_pca_dynamic_programming,Car,0.859475435749507
sofa_equi-width_pca_linear_scale,Car,0.9160458991618617
sofa_equi-width_pca_log_scale,Car,0.9160460485426083
sofa_equi-width_pca_sqrt_scale,Car,0.8950897950464558
isax,CBF,0.605088333799734
sofa_equi-width_variance_dynamic_programming,CBF,0.7102489739563891
sofa_equi-width_variance_linear_scale,CBF,0.7273675550741007
sofa_equi-width_variance_log_scale,CBF,0.721194451068288
sofa_equi-width_variance_sqrt_scale,CBF,0.7197715028773616
sofa_equi-width_pca_dynamic_programming,CBF,0.7386716053151979
sofa_equi-width_pca_linear_scale,CBF,0.7492407074528469
sofa_equi-width_pca_log_scale,CBF,0.7492407074528469
sofa_equi-width_pca_sqrt_scale,CBF,0.7449163812864538
isax,Chinatown,0.529549283334111
sofa_equi-width_variance_dynamic_programming,Chinatown,0.8297453504723127
sofa_equi-width_variance_linear_scale,Chinatown,0.8576644414600407
sofa_equi-width_variance_log_scale,Chinatown,0.8576644414600407
sofa_equi-width_variance_sqrt_scale,Chinatown,0.8450220277587792
sofa_equi-width_pca_dynamic_programming,Chinatown,0.8883082463172303
sofa_equi-width_pca_linear_scale,Chinatown,0.9330824377278598
sofa_equi-width_pca_log_scale,Chinatown,0.9346496522109502
sofa_equi-width_pca_sqrt_scale,Chinatown,0.9198397938450292
isax,ChlorineConcentration,0.25515624047986196
sofa_equi-width_variance_dynamic_programming,ChlorineConcentration,0.5196990646999515
sofa_equi-width_variance_linear_scale,ChlorineConcentration,0.5236661465110921
sofa_equi-width_variance_log_scale,ChlorineConcentration,0.5226806461051866
sofa_equi-width_variance_sqrt_scale,ChlorineConcentration,0.5181084980410533
sofa_equi-width_pca_dynamic_programming,ChlorineConcentration,0.8475297908100066
sofa_equi-width_pca_linear_scale,ChlorineConcentration,0.9092169207737505
sofa_equi-width_pca_log_scale,ChlorineConcentration,0.9092169207737505
sofa_equi-width_pca_sqrt_scale,ChlorineConcentration,0.8806879178469812
isax,CinCECGTorso,0.4829229478736139
sofa_equi-width_variance_dynamic_programming,CinCECGTorso,0.5591989454980596
sofa_equi-width_variance_linear_scale,CinCECGTorso,0.5600964171566645
sofa_equi-width_variance_log_scale,CinCECGTorso,0.5591989454980596
sofa_equi-width_variance_sqrt_scale,CinCECGTorso,0.5591989454980596
sofa_equi-width_pca_dynamic_programming,CinCECGTorso,0.8445645713003131
sofa_equi-width_pca_linear_scale,CinCECGTorso,0.8570276890532393
sofa_equi-width_pca_log_scale,CinCECGTorso,0.8570276859625467
sofa_equi-width_pca_sqrt_scale,CinCECGTorso,0.8334528602324699
isax,Coffee,0.20474530883329972
sofa_equi-width_variance_dynamic_programming,Coffee,0.6836681878992358
sofa_equi-width_variance_linear_scale,Coffee,0.6888806521228837
sofa_equi-width_variance_log_scale,Coffee,0.6871769976444775
sofa_equi-width_variance_sqrt_scale,Coffee,0.6786896294872868
sofa_equi-width_pca_dynamic_programming,Coffee,0.8367832569323548
sofa_equi-width_pca_linear_scale,Coffee,0.8845718743909735
sofa_equi-width_pca_log_scale,Coffee,0.8831202866019515
sofa_equi-width_pca_sqrt_scale,Coffee,0.8606025675151155
isax,Computers,0.5482323059307159
sofa_equi-width_variance_dynamic_programming,Computers,0.6281633403384338
sofa_equi-width_variance_linear_scale,Computers,0.6359906030167377
sofa_equi-width_variance_log_scale,Computers,0.6173870442003695
sofa_equi-width_variance_sqrt_scale,Computers,0.6246407333066384
sofa_equi-width_pca_dynamic_programming,Computers,0.658862429996082
sofa_equi-width_pca_linear_scale,Computers,0.6668400057736186
sofa_equi-width_pca_log_scale,Computers,0.6644906818383503
sofa_equi-width_pca_sqrt_scale,Computers,0.652886894440599
isax,CricketX,0.6331695070007857
sofa_equi-width_variance_dynamic_programming,CricketX,0.6975323787752209
sofa_equi-width_variance_linear_scale,CricketX,0.7045753517348871
sofa_equi-width_variance_log_scale,CricketX,0.6975323787752209
sofa_equi-width_variance_sqrt_scale,CricketX,0.6975323787752209
sofa_equi-width_pca_dynamic_programming,CricketX,0.7500630971471584
sofa_equi-width_pca_linear_scale,CricketX,0.7619921701557772
sofa_equi-width_pca_log_scale,CricketX,0.7619921701557772
sofa_equi-width_pca_sqrt_scale,CricketX,0.7507395179335308
isax,CricketY,0.6462501823281238
sofa_equi-width_variance_dynamic_programming,CricketY,0.7211898976545342
sofa_equi-width_variance_linear_scale,CricketY,0.7253684805559376
sofa_equi-width_variance_log_scale,CricketY,0.7167204775718351
sofa_equi-width_variance_sqrt_scale,CricketY,0.7167204775718351
sofa_equi-width_pca_dynamic_programming,CricketY,0.7812206486754351
sofa_equi-width_pca_linear_scale,CricketY,0.7932949478548954
sofa_equi-width_pca_log_scale,CricketY,0.7917702583407833
sofa_equi-width_pca_sqrt_scale,CricketY,0.7791595752997971
isax,CricketZ,0.6309887689289415
sofa_equi-width_variance_dynamic_programming,CricketZ,0.6977819468906387
sofa_equi-width_variance_linear_scale,CricketZ,0.706026091367499
sofa_equi-width_variance_log_scale,CricketZ,0.6977819468906387
sofa_equi-width_variance_sqrt_scale,CricketZ,0.6977819468906387
sofa_equi-width_pca_dynamic_programming,CricketZ,0.7477915199296953
sofa_equi-width_pca_linear_scale,CricketZ,0.761532130368624
sofa_equi-width_pca_log_scale,CricketZ,0.761532130368624
sofa_equi-width_pca_sqrt_scale,CricketZ,0.7514844447399802
isax,Crop,0.7418639165668778
sofa_equi-width_variance_dynamic_programming,Crop,0.7995992188441868
sofa_equi-width_variance_linear_scale,Crop,0.8298348749738107
sofa_equi-width_variance_log_scale,Crop,0.8203617700723651
sofa_equi-width_variance_sqrt_scale,Crop,0.8056200827569733
sofa_equi-width_pca_dynamic_programming,Crop,0.8397644024788429
sofa_equi-width_pca_linear_scale,Crop,0.8743904552099395
sofa_equi-width_pca_log_scale,Crop,0.8743904552099395
sofa_equi-width_pca_sqrt_scale,Crop,0.8499802897161366
isax,DiatomSizeReduction,0.3757290916923376
sofa_equi-width_variance_dynamic_programming,DiatomSizeReduction,0.8651096637962681
sofa_equi-width_variance_linear_scale,DiatomSizeReduction,0.9220352426458065
sofa_equi-width_variance_log_scale,DiatomSizeReduction,0.9220352426458065
sofa_equi-width_variance_sqrt_scale,DiatomSizeReduction,0.8871104601780798
sofa_equi-width_pca_dynamic_programming,DiatomSizeReduction,0.8696835404168544
sofa_equi-width_pca_linear_scale,DiatomSizeReduction,0.957897150077217
sofa_equi-width_pca_log_scale,DiatomSizeReduction,0.957897150077217
sofa_equi-width_pca_sqrt_scale,DiatomSizeReduction,0.9414052373121562
isax,DistalPhalanxOutlineAgeGroup,0.44350481926378094
sofa_equi-width_variance_dynamic_programming,DistalPhalanxOutlineAgeGroup,0.7317509863092728
sofa_equi-width_variance_linear_scale,DistalPhalanxOutlineAgeGroup,0.7316735106766976
sofa_equi-width_variance_log_scale,DistalPhalanxOutlineAgeGroup,0.7267688660496446
sofa_equi-width_variance_sqrt_scale,DistalPhalanxOutlineAgeGroup,0.7126858060888291
